id	label	x	y	cluster	weight<Links>	weight<Total link strength>	weight<Documents>	weight<Citations>	weight<Norm. citations>	score<Avg. pub. year>	score<Avg. citations>	score<Avg. norm. citations>
629	latifah s.n.	-0.0243	-0.8236	163	0	0	1	0	0	2019	0	0
630	latuconsina r.	0.0413	0.1167	164	0	0	2	1	2.1066	2019	0.5	1.0533
631	latukolan m.i.c.	0.4965	0.4955	165	0	0	1	0	0	2019	0	0
632	lee d.	0.0225	0.9138	166	0	0	1	0	0	2019	0	0
633	lee d.h.	-0.5463	0.5888	167	0	0	1	0	0	2019	0	0
634	lee k.	-0.9026	-0.0281	168	0	0	1	2	4.2131	2019	2	4.2131
635	lestari a.a.	0.7989	-0.5091	169	0	0	1	0	0	2019	0	0
636	lestari i.	0.4018	0.8157	170	0	0	1	0	0	2019	0	0
637	lestari m.t.	-0.3736	0.8711	171	0	0	1	0	0	2019	0	0
638	lestari r.d.	-0.9018	0.1329	172	0	0	1	0	0	2019	0	0
639	lhaksmana k.m.	-0.2288	-0.7295	173	0	0	4	2	4.2131	2019	0.5	1.0533
640	li h.	0.4366	-0.6181	174	0	0	1	0	0	2019	0	0
641	lian h.	-0.7335	0.3433	175	0	0	1	0	0	2019	0	0
642	liana i.d.	0.4748	0.7759	176	0	0	1	0	0	2019	0	0
643	lin c.j.	0.6707	0.2702	10	2	4	2	3	6.3197	2019	1.5	3.1598
644	listyobudi m.	-0.4223	0.848	177	0	0	1	0	0	2019	0	0
645	lizarna m.a.	0.4626	-0.8272	178	0	0	1	0	0	2019	0	0
646	lobma f.	0.0056	0.5697	179	0	0	1	1	2.1066	2019	1	2.1066
647	lola m.s.	-0.7479	-0.5816	180	0	0	2	1	2.1066	2019	0.5	1.0533
648	lubis a.r.	0.4073	0.5711	181	0	0	10	12	25.2787	2019	1.2	2.5279
649	lubis f.	0.5313	0.4423	182	0	0	1	0	0	2019	0	0
650	lubis m.	0.2794	0.9038	183	0	0	32	15	31.5984	2019	0.4688	0.9874
651	luhur prasasti a.	0.508	0.6124	184	0	0	1	0	0	2019	0	0
652	luis m.	-0.9215	0.221	185	0	0	1	0	0	2019	0	0
653	lukmana i.	-0.3543	-0.8428	186	0	0	1	1	2.1066	2019	1	2.1066
654	lutfie h.	-0.0724	-0.9113	187	0	0	1	0	0	2019	0	0
655	luthfi a.m.	-0.3947	0.1106	188	0	0	1	0	0	2019	0	0
656	ma w.	0.4484	-0.0115	189	0	0	1	0	0	2019	0	0
657	ma'ruf f.a.	-0.5326	0.6942	190	0	0	1	1	2.1066	2019	1	2.1066
658	magdalena r.	0.0286	0.8733	191	0	0	3	1	2.1066	2019	0.3333	0.7022
659	mahalil k.	0.3632	-0.8753	192	0	0	3	3	6.3197	2019	1	2.1066
660	maharani t.	0.7484	0.5188	193	0	0	1	0	0	2019	0	0
661	mahardika m.n.	-0.2785	-0.7685	194	0	0	1	1	2.1066	2019	1	2.1066
662	mahdin h.	-0.6694	-0.3077	195	0	0	2	1	2.1066	2019	0.5	1.0533
663	mahendra o.	-0.715	-0.2646	196	0	0	1	0	0	2019	0	0
664	mahmudah k.r.	0.4473	0.6209	197	0	0	4	1	2.1066	2019	0.25	0.5266
665	maisarah n.	-0.717	0.3958	198	0	0	1	1	2.1066	2019	1	2.1066
666	maishashahrani t.	0.6263	0.3498	199	0	0	1	0	0	2019	0	0
667	makky m.a.	-0.6033	-0.4638	200	0	0	1	0	0	2019	0	0
668	mambo m.	0.8276	0.0553	201	0	0	1	0	0	2019	0	0
669	manalu l.n.t.	0.3105	-0.8956	202	0	0	1	0	0	2019	0	0
670	mandala b.s.	-0.9345	-0.1558	203	0	0	1	0	0	2019	0	0
671	mandala s.	0.6818	-0.6585	204	0	0	1	0	0	2019	0	0
672	mandasari r.i.m.	0.7627	-0.381	205	0	0	1	0	0	2019	0	0
673	manggala f.h.	0.6355	-0.0588	206	0	0	2	0	0	2019	0	0
674	manurung d.b.	-0.5052	-0.6299	207	0	0	1	2	4.2131	2019	2	4.2131
675	mardhotillah s.a.	-0.9094	-0.2633	208	0	0	1	0	0	2019	0	0
676	mardiana v.a.	-0.2236	0.92	209	0	0	1	0	0	2019	0	0
677	mardiati r.	0.5704	-0.0809	210	0	0	1	0	0	2019	0	0
678	marlasari r.	0.8802	0.3525	211	0	0	1	0	0	2019	0	0
679	marliani s.	0.6709	0.6146	212	0	0	1	1	2.1066	2019	1	2.1066
680	martha r.k.	0.4887	-0.8127	213	0	0	1	0	0	2019	0	0
681	martiano h.f.	-0.9455	-0.0753	214	0	0	1	0	0	2019	0	0
682	martini s.	-0.9189	-0.2362	215	0	0	5	0	0	2019	0	0
683	marwan a.a.	-0.0452	0.029	6	3	3	1	1	2.1066	2019	1	2.1066
684	marwoto p.	0.8447	-0.3224	216	0	0	3	0	0	2019	0	0
685	maryati n.d.	0.1848	-0.0157	2	4	7	1	3	6.3197	2019	3	6.3197
686	maryono i.	-0.3318	-0.7508	217	0	0	1	0	0	2019	0	0
687	marzuqi o.	0.7974	0.4479	218	0	0	1	0	0	2019	0	0
688	masrury r.a.	-0.2297	-0.1019	8	2	2	4	3	6.3197	2019	0.75	1.5799
689	matsuda s.	-0.9105	0.0521	219	0	0	1	0	0	2019	0	0
690	mayasari r.	-0.2297	-0.7913	220	0	0	1	0	0	2019	0	0
691	mayditia h.	-0.2261	0.6712	221	0	0	2	0	0	2019	0	0
692	mcinerney c.	0.8133	-0.0613	222	0	0	1	0	0	2019	0	0
693	md fudzee m.f.	-0.3156	0.7613	223	0	0	2	1	2.1066	2019	0.5	1.0533
694	mediamer g.	0.7302	0.6027	224	0	0	1	1	2.1066	2019	1	2.1066
